"success","rt","part","trial_type","trial_index","time_elapsed","internal_node_id","response","stimulus","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_apertures","number_of_dots","coherent_direction","coherence","opposite_coherence","dot_radius","dot_side_length","dot_life","move_distance","aperture_width","aperture_height","dot_color","dot_color_final","color_change_delay","target_color_proportion","motion_change_delay","dot_shape","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","aperture_center_x","aperture_center_y","fixation_cross","fixation_cross_width","fixation_cross_height","fixation_cross_color","fixation_cross_thickness","border","border_thickness","border_color","canvas_width","canvas_height","task","correct_responce","revs","correctNum","totalTrials","proportionColor","proportionMotion","data_label"
"","1724","motion_formal","rdk","2342","2412434","0.0-0.0-3.0-4.0-0.0-0.7-0.7-0.7-1.190","arrowright","","false","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.17075000000000004","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.617760368710968","circle","black","3","2","2","8.246376811594203","[6,8,8,8,9,8,8,8,9,8,8,8,8,9,8,8,9,8,8,9,8,8,8,8,9,9,8,9,8,9,8,8,8,8,8,9,8,8,9,8,8,8,8,9,8,8,8,8,8,8,8,8,8,9,8,8,8,9,8,9,8,8,9,8,8,8,9,8,8,8,8,8,8,8,9,8,9,8,8,9,8,8,8,9,8,8,8,8,9,8,8,9,8,9,8,8,8,8,8,9,8,8,9,8,8,8,8,9,9,8,8,8,9,8,8,8,8,9,8,8,9,8,8,8,8,8,9,8,9,8,8,8,8,9,9,8,8,8,8,8,9,9,8,9,8,9,8,8,8,9,8,8,8,8,8,8,8,9,8,9,8,9,8,8,8,9,9,7,8,8,8,9,8,8,9,8,8,8,9,8,8,8,8,8,8,9,9,8,8,8,8,8,8,8,8,8,8,8,9,8,8,9,8,8,9,8,9]","207","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowLeft","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2343","2413436","0.0-0.0-3.0-4.0-0.0-0.7-0.7-0.7-0.191","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","557","motion_formal","rdk","2344","2413994","0.0-0.0-3.0-4.0-0.0-0.7-0.7-0.7-1.191","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.17075000000000004","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","6.962752764747182","circle","black","3","2","2","8.149253731343284","[4,8,8,8,8,8,8,8,9,8,8,9,8,8,8,9,8,8,9,8,9,8,9,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,9,8,8,8,8,9,8,8,9,8,8,8,9,8,8,8,9,8,9]","67","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowRight","","","","","","staircase_motion"
"","null","","html-keyboard-response","2345","2416497","0.0-0.0-3.0-4.0-0.0-0.7-0.7-1.7","null","<p style='font-size: 35px; color: white'>您的正确率为： 58% 。平均反应时为：671毫秒。</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","2346","2416999","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.192","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","634","motion_formal","rdk","2347","2417635","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.192","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","6.176752140548128","circle","black","3","2","2","8.210526315789474","[4,7,8,9,8,9,8,8,9,8,8,8,8,9,8,9,8,8,9,8,9,8,8,8,8,8,8,9,8,8,8,9,8,8,8,8,9,9,8,9,8,8,9,9,8,8,8,9,8,8,8,9,8,8,8,8,9,9,8,8,8,8,8,8,8,8,8,9,8,8,8,9,8,9,8,8]","76","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowRight","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2348","2418636","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.193","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","644","motion_formal","rdk","2349","2419282","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.193","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","6.881186784251533","circle","black","3","2","2","8.168831168831169","[8,7,8,8,9,8,8,9,8,8,9,8,8,8,8,8,9,8,8,8,8,8,8,8,8,9,8,9,8,8,9,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,9,8,9,8,9,8,8,8,8,8,8,8,8,8,8,8,8,9,8,9,8,8,8]","77","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowRight","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2350","2420283","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.194","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","558","motion_formal","rdk","2351","2420843","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.194","arrowright","","false","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","9.803532096128702","circle","black","3","2","2","8.17910447761194","[4,6,8,9,9,8,9,8,8,8,9,8,9,7,9,8,9,8,8,9,8,9,8,8,9,8,9,8,8,8,9,8,8,8,8,8,8,8,8,9,8,9,8,8,8,9,8,8,8,9,8,8,8,8,9,8,8,8,9,8,8,8,8,8,9,8,8]","67","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowLeft","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2352","2421845","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.195","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","660","motion_formal","rdk","2353","2422506","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.195","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","7.919681042388055","circle","black","3","2","2","8.181818181818182","[8,8,9,9,8,8,8,9,8,8,8,8,8,8,9,8,8,9,8,8,8,8,8,8,9,8,8,9,9,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,9,9,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,9]","77","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowLeft","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2354","2423509","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.196","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","573","motion_formal","rdk","2355","2424083","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.196","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","9.188902540330993","circle","black","3","2","2","8.159420289855072","[2,8,8,8,8,8,9,8,8,8,9,8,8,8,9,8,9,8,8,9,8,8,8,9,8,8,8,8,8,9,8,9,8,9,8,8,8,9,9,8,8,8,8,8,9,8,8,8,8,8,8,8,8,9,8,9,8,8,8,8,8,9,8,8,9,8,8,8,9]","69","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowLeft","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2356","2425085","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.197","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","620","motion_formal","rdk","2357","2425706","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.197","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","7.5269459806967465","circle","black","3","2","2","8.22972972972973","[5,9,9,8,9,8,8,9,9,8,8,8,8,9,8,8,8,8,8,8,9,8,8,8,9,9,8,8,8,8,8,9,8,8,8,8,8,9,8,8,8,8,9,8,8,8,9,8,8,9,9,8,8,8,8,9,8,8,8,8,9,8,9,8,8,8,8,8,8,8,8,9,9,8]","74","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowLeft","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2358","2426709","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.198","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","494","motion_formal","rdk","2359","2427203","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.198","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.227672212497517","circle","black","3","2","2","8.254237288135593","[7,9,8,8,8,8,8,9,8,8,9,8,8,9,9,8,9,8,8,8,8,9,8,8,8,9,8,9,8,8,8,8,9,8,9,8,8,8,8,8,8,9,8,9,8,8,9,8,8,8,8,8,8,8,8,9,8,8,9]","59","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowRight","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2360","2428206","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.199","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","805","motion_formal","rdk","2361","2429012","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.199","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","9.917903843901511","circle","black","3","2","2","8.144329896907216","[1,9,8,8,9,8,8,8,8,8,9,8,9,8,8,9,9,8,8,9,8,8,9,8,8,8,8,8,8,8,8,9,8,9,8,8,8,8,8,8,9,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,9,8,8,8,8,9,8,9,8,8,9,8,8,9,8,8,8,9,8,8,8,8,8,8,9,8,8,8,8,8,9,8]","97","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowRight","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2362","2430015","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.200","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","562","motion_formal","rdk","2363","2430578","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.200","arrowleft","","false","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","11.16391815824568","circle","black","3","2","2","8.253731343283581","[10,7,8,8,8,9,8,9,8,8,9,8,8,8,8,8,9,8,8,8,9,8,9,8,8,8,9,8,8,8,8,8,8,8,8,8,9,8,8,9,8,9,8,9,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,9,8,9,8,9,8,8,9]","67","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowRight","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2364","2431580","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.201","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","742","motion_formal","rdk","2365","2432322","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.201","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","11.580909173972763","circle","black","3","2","2","8.191011235955056","[2,9,8,8,9,8,8,8,9,8,8,8,8,9,8,8,8,8,9,9,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,9,8,8,9,9,8,8,8,9,8,8,9,8,9,8,9,8,8,8,9,8,8,9,8,8,8,9,8,9,8,8,8,9,8,8,8,9,9,8,8,8,8,9,8]","89","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowLeft","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2366","2433327","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.202","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","579","motion_formal","rdk","2367","2433907","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.202","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.769404928979426","circle","black","3","2","2","8.217391304347826","[6,8,8,8,8,8,8,8,8,8,9,8,9,8,8,8,9,9,8,8,8,8,9,8,9,8,9,9,7,8,9,8,8,8,8,8,8,9,8,8,8,9,8,9,8,9,8,8,8,8,8,8,9,8,8,9,8,8,8,8,9,9,8,8,8,9,8,8,8]","69","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowLeft","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2368","2434912","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.203","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","739","motion_formal","rdk","2369","2435652","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.203","arrowleft","","false","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","7.187144848410986","circle","black","3","2","2","8.227272727272727","[8,8,9,8,8,8,9,8,8,9,8,8,8,8,9,9,8,8,8,9,8,9,8,8,9,8,8,9,8,8,9,8,8,9,8,8,8,8,8,8,8,8,9,8,8,9,8,8,8,8,8,8,8,8,8,8,9,8,8,9,8,9,8,8,9,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,9,8,8,9,8,8,8]","88","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowRight","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2370","2436655","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.204","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","555","motion_formal","rdk","2371","2437210","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.204","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.022775780507189","circle","black","3","2","2","8.119402985074627","[2,9,9,8,8,8,8,8,8,8,8,9,8,9,8,8,8,9,8,8,8,8,9,8,9,8,8,9,9,8,8,8,9,8,9,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,9,8,8]","67","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowRight","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2372","2438213","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.205","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","661","motion_formal","rdk","2373","2438875","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.205","arrowleft","","false","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","6.506580202118595","circle","black","3","2","2","8.164556962025317","[4,5,8,9,9,8,9,8,8,9,8,8,8,8,8,8,8,8,8,8,8,9,8,8,9,8,8,8,8,8,8,9,8,8,9,8,8,8,9,8,9,8,8,9,8,8,8,9,8,8,8,8,9,8,9,8,9,9,8,8,8,9,8,8,8,8,9,8,9,8,8,8,8,9,8,8,8,8,8]","79","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowRight","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2374","2439878","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.206","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","660","motion_formal","rdk","2375","2440539","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.206","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","7.6662367774595435","circle","black","3","2","2","8.26923076923077","[16,8,9,8,8,9,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,9,8,8,9,8,8,8,8,8,8,8,9,8,9,8,8,9,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,9,8,8,8,8,8,8,8,9,8,8,8,9]","78","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowLeft","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2376","2441541","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.207","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","686","motion_formal","rdk","2377","2442227","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.207","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.264411909704636","circle","black","3","2","2","8.195121951219512","[3,8,8,9,8,8,8,9,8,8,8,8,8,8,9,8,9,8,8,8,8,8,9,8,8,8,8,9,8,8,9,8,8,9,8,9,8,8,9,8,8,8,9,8,8,8,8,9,8,8,8,9,8,8,8,9,8,9,8,8,8,8,9,8,8,8,8,9,8,8,8,9,8,8,9,9,8,9,8,8,8,8]","82","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowLeft","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2378","2443230","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.208","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","517","motion_formal","rdk","2379","2443747","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.208","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","9.848360729305902","circle","black","3","2","2","8.258064516129032","[7,8,8,9,8,8,8,8,8,9,9,8,8,8,9,8,8,9,8,9,8,8,9,9,8,8,8,9,8,8,8,8,8,9,9,8,8,8,8,8,8,8,8,8,9,9,8,8,8,8,8,8,8,9,8,9,8,8,9,8,8,9]","62","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowRight","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2380","2444750","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.209","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1661","motion_formal","rdk","2381","2446411","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.209","arrowleft","","false","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","6.042839996214415","circle","black","3","2","2","8.236180904522612","[3,9,8,8,8,8,8,9,8,9,8,8,8,8,9,8,9,8,9,8,8,9,8,8,8,9,9,8,8,8,8,8,8,9,8,8,8,8,8,9,8,8,9,9,8,8,8,8,9,8,8,9,8,8,8,9,8,8,9,8,8,8,9,8,8,8,9,8,8,9,8,8,8,9,8,9,8,8,8,8,9,8,8,9,8,8,8,9,8,8,8,9,8,9,8,8,8,8,9,9,8,9,8,8,9,8,8,8,9,8,8,8,8,9,8,8,8,8,8,8,9,8,9,8,8,9,8,8,8,8,8,9,8,8,9,9,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,9,9,9,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,9,8,8,8,9,8,8,8,8,9,8,9,8,8,8,8,8,8,8,9,9,9,8,8,9,8,8]","199","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowRight","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2382","2447412","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.210","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","598","motion_formal","rdk","2383","2448011","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.210","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","9.01684291233253","circle","black","3","2","2","8.225352112676056","[7,8,8,8,8,9,8,9,8,8,8,8,9,8,8,8,9,9,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,9,8,8,8,8,9,9,8,9,8,8,8,8,8,9,8,8,8,9,8,9,8,8,8,8,9,8,9,8,8,9,8,8]","71","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowLeft","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2384","2449013","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.211","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","575","motion_formal","rdk","2385","2449588","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.211","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","7.693189597281531","circle","black","3","2","2","8.18840579710145","[3,9,8,8,8,8,9,8,9,8,8,9,8,9,8,9,9,8,9,8,8,8,8,8,8,8,8,8,8,9,8,9,8,8,8,8,8,8,8,8,8,8,9,8,8,9,8,8,8,8,8,8,9,8,9,8,9,8,8,8,8,8,8,9,8,9,8,8,9]","69","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowLeft","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2386","2450600","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.212","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","719","motion_formal","rdk","2387","2451323","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.212","arrowleft","","false","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","11.41590342159816","circle","black","3","2","2","8.329411764705883","[12,8,8,8,8,8,8,9,8,8,8,8,8,9,8,9,8,8,8,8,9,8,8,9,8,8,8,8,9,8,8,8,9,8,8,8,9,8,9,8,8,9,8,8,8,8,8,9,9,8,8,9,8,9,8,8,9,8,9,8,9,8,9,8,8,9,8,8,8,8,8,9,9,8,9,8,8,8,8,8,9,9,8,8,8]","85","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowRight","","","","","","staircase_motion"
"","null","fixation","html-keyboard-response","2388","2452325","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-0.213","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1172","motion_formal","rdk","2389","2453498","0.0-0.0-3.0-4.0-0.0-0.8-0.8-0.8-1.213","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.19025000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.123617035785701","circle","black","3","2","2","8.163120567375886","[3,9,8,8,8,8,8,8,9,8,8,8,8,8,9,8,9,8,8,8,9,8,8,8,8,8,8,8,9,8,9,8,8,8,9,8,8,8,8,9,8,8,8,9,8,8,8,8,8,8,9,8,8,9,8,8,8,8,9,8,9,8,9,8,8,8,9,8,8,8,8,8,8,8,8,8,9,8,8,8,8,9,8,8,8,9,9,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,9,8,8,9,8,8,8,8,9,8,8,8,8,8,8,9,8,9,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,9]","141","776","400","false","20","20","black","1","false","1","1","1552","970","","ArrowLeft","","","","","","staircase_motion"
