"Participant_ID" "judge_type" "difficulty" "coherence" "target_color_proportion" "trial_num"
2 "color" "easy_formal" 0 0.581875 223
2 "color" "easy_formal" 0 0.581875 224
2 "color" "easy_formal" 0 0.581875 225
2 "color" "easy_formal" 0 0.581875 226
2 "color" "easy_formal" 0 0.581875 227
2 "color" "easy_formal" 0 0.581875 228
2 "color" "easy_formal" 0 0.581875 229
2 "color" "easy_formal" 0 0.581875 230
2 "color" "easy_formal" 0 0.581875 231
2 "color" "easy_formal" 0 0.581875 232
2 "color" "easy_formal" 0 0.581875 233
2 "color" "easy_formal" 0 0.581875 234
2 "color" "easy_formal" 0 0.581875 235
2 "color" "easy_formal" 0 0.581875 236
2 "color" "easy_formal" 0 0.581875 237
2 "color" "easy_formal" 0 0.581875 238
2 "color" "easy_formal" 0 0.581875 239
2 "color" "easy_formal" 0 0.55 240
2 "color" "hard_formal" 0 0.55 1
2 "color" "hard_formal" 0 0.55 2
2 "color" "hard_formal" 0 0.55 3
2 "color" "hard_formal" 0 0.55 4
2 "color" "hard_formal" 0 0.55 5
2 "color" "hard_formal" 0 0.55 6
2 "color" "hard_formal" 0 0.55 7
2 "color" "hard_formal" 0 0.55 8
2 "color" "hard_formal" 0 0.55 9
2 "color" "hard_formal" 0 0.55 10
2 "color" "hard_formal" 0 0.55 11
2 "color" "hard_formal" 0 0.55 12
2 "color" "hard_formal" 0 0.55 13
2 "color" "hard_formal" 0 0.55 14
2 "color" "hard_formal" 0 0.55 15
2 "color" "hard_formal" 0 0.55 16
2 "color" "hard_formal" 0 0.55 17
2 "color" "hard_formal" 0 0.55 18
2 "color" "hard_formal" 0 0.55 19
2 "color" "hard_formal" 0 0.55 20
2 "color" "hard_formal" 0 0.55 21
2 "color" "hard_formal" 0 0.55 22
2 "color" "hard_formal" 0 0.55 23
2 "color" "hard_formal" 0 0.529375 24
2 "color" "hard_formal" 0 0.529375 25
2 "color" "hard_formal" 0 0.529375 26
2 "color" "hard_formal" 0 0.529375 27
2 "color" "hard_formal" 0 0.529375 28
2 "color" "hard_formal" 0 0.529375 29
2 "color" "hard_formal" 0 0.529375 30
2 "color" "hard_formal" 0 0.529375 31
2 "color" "hard_formal" 0 0.529375 32
2 "color" "hard_formal" 0 0.529375 33
2 "color" "hard_formal" 0 0.529375 34
2 "color" "hard_formal" 0 0.529375 35
2 "color" "hard_formal" 0 0.529375 36
2 "color" "hard_formal" 0 0.529375 37
2 "color" "hard_formal" 0 0.529375 38
2 "color" "hard_formal" 0 0.529375 39
2 "color" "hard_formal" 0 0.529375 40
2 "color" "hard_formal" 0 0.529375 41
2 "color" "hard_formal" 0 0.529375 42
2 "color" "hard_formal" 0 0.529375 43
2 "color" "hard_formal" 0 0.529375 44
2 "color" "hard_formal" 0 0.529375 45
2 "color" "hard_formal" 0 0.529375 46
2 "color" "hard_formal" 0 0.529375 47
2 "color" "hard_formal" 0 0.54 48
2 "color" "hard_formal" 0 0.54 49
2 "color" "hard_formal" 0 0.54 50
2 "color" "hard_formal" 0 0.54 51
2 "color" "hard_formal" 0 0.54 52
2 "color" "hard_formal" 0 0.54 53
2 "color" "hard_formal" 0 0.54 54
2 "color" "hard_formal" 0 0.54 55
2 "color" "hard_formal" 0 0.54 56
2 "color" "hard_formal" 0 0.54 57
2 "color" "hard_formal" 0 0.54 58
2 "color" "hard_formal" 0 0.54 59
2 "color" "hard_formal" 0 0.54 60
2 "color" "hard_formal" 0 0.54 61
2 "color" "hard_formal" 0 0.54 62
2 "color" "hard_formal" 0 0.54 63
2 "color" "hard_formal" 0 0.54 64
2 "color" "hard_formal" 0 0.54 65
2 "color" "hard_formal" 0 0.54 66
2 "color" "hard_formal" 0 0.54 67
2 "color" "hard_formal" 0 0.54 68
2 "color" "hard_formal" 0 0.54 69
2 "color" "hard_formal" 0 0.54 70
2 "color" "hard_formal" 0 0.54 71
2 "color" "hard_formal" 0 0.52875 72
2 "color" "hard_formal" 0 0.52875 73
2 "color" "hard_formal" 0 0.52875 74
2 "color" "hard_formal" 0 0.52875 75
2 "color" "hard_formal" 0 0.52875 76
2 "color" "hard_formal" 0 0.52875 77
2 "color" "hard_formal" 0 0.52875 78
2 "color" "hard_formal" 0 0.52875 79
2 "color" "hard_formal" 0 0.52875 80
2 "color" "hard_formal" 0 0.52875 81
2 "color" "hard_formal" 0 0.52875 82
2 "color" "hard_formal" 0 0.52875 83
2 "color" "hard_formal" 0 0.52875 84
2 "color" "hard_formal" 0 0.52875 85
2 "color" "hard_formal" 0 0.52875 86
2 "color" "hard_formal" 0 0.52875 87
2 "color" "hard_formal" 0 0.52875 88
2 "color" "hard_formal" 0 0.52875 89
2 "color" "hard_formal" 0 0.52875 90
2 "color" "hard_formal" 0 0.52875 91
2 "color" "hard_formal" 0 0.52875 92
2 "color" "hard_formal" 0 0.52875 93
2 "color" "hard_formal" 0 0.52875 94
2 "color" "hard_formal" 0 0.52875 95
2 "color" "hard_formal" 0 0.526875 96
2 "color" "hard_formal" 0 0.526875 97
2 "color" "hard_formal" 0 0.526875 98
2 "color" "hard_formal" 0 0.526875 99
2 "color" "hard_formal" 0 0.526875 100
2 "color" "hard_formal" 0 0.526875 101
2 "color" "hard_formal" 0 0.526875 102
2 "color" "hard_formal" 0 0.526875 103
2 "color" "hard_formal" 0 0.526875 104
2 "color" "hard_formal" 0 0.526875 105
2 "color" "hard_formal" 0 0.526875 106
2 "color" "hard_formal" 0 0.526875 107
2 "color" "hard_formal" 0 0.526875 108
2 "color" "hard_formal" 0 0.526875 109
2 "color" "hard_formal" 0 0.526875 110
2 "color" "hard_formal" 0 0.526875 111
2 "color" "hard_formal" 0 0.526875 112
2 "color" "hard_formal" 0 0.526875 113
2 "color" "hard_formal" 0 0.526875 114
2 "color" "hard_formal" 0 0.526875 115
2 "color" "hard_formal" 0 0.526875 116
2 "color" "hard_formal" 0 0.526875 117
2 "color" "hard_formal" 0 0.526875 118
2 "color" "hard_formal" 0 0.526875 119
2 "color" "hard_formal" 0 0.534375 120
2 "color" "hard_formal" 0 0.534375 121
2 "color" "hard_formal" 0 0.534375 122
2 "color" "hard_formal" 0 0.534375 123
2 "color" "hard_formal" 0 0.534375 124
2 "color" "hard_formal" 0 0.534375 125
2 "color" "hard_formal" 0 0.534375 126
2 "color" "hard_formal" 0 0.534375 127
2 "color" "hard_formal" 0 0.534375 128
2 "color" "hard_formal" 0 0.534375 129
2 "color" "hard_formal" 0 0.534375 130
2 "color" "hard_formal" 0 0.534375 131
2 "color" "hard_formal" 0 0.534375 132
2 "color" "hard_formal" 0 0.534375 133
2 "color" "hard_formal" 0 0.534375 134
2 "color" "hard_formal" 0 0.534375 135
2 "color" "hard_formal" 0 0.534375 136
2 "color" "hard_formal" 0 0.534375 137
2 "color" "hard_formal" 0 0.534375 138
2 "color" "hard_formal" 0 0.534375 139
2 "color" "hard_formal" 0 0.534375 140
2 "color" "hard_formal" 0 0.534375 141
2 "color" "hard_formal" 0 0.534375 142
2 "color" "hard_formal" 0 0.534375 143
2 "color" "hard_formal" 0 0.535625 144
2 "color" "hard_formal" 0 0.535625 145
2 "color" "hard_formal" 0 0.535625 146
2 "color" "hard_formal" 0 0.535625 147
2 "color" "hard_formal" 0 0.535625 148
2 "color" "hard_formal" 0 0.535625 149
2 "color" "hard_formal" 0 0.535625 150
2 "color" "hard_formal" 0 0.535625 151
2 "color" "hard_formal" 0 0.535625 152
2 "color" "hard_formal" 0 0.535625 153
2 "color" "hard_formal" 0 0.535625 154
2 "color" "hard_formal" 0 0.535625 155
2 "color" "hard_formal" 0 0.535625 156
2 "color" "hard_formal" 0 0.535625 157
2 "color" "hard_formal" 0 0.535625 158
2 "color" "hard_formal" 0 0.535625 159
2 "color" "hard_formal" 0 0.535625 160
2 "color" "hard_formal" 0 0.535625 161
2 "color" "hard_formal" 0 0.535625 162
2 "color" "hard_formal" 0 0.535625 163
2 "color" "hard_formal" 0 0.535625 164
2 "color" "hard_formal" 0 0.535625 165
2 "color" "hard_formal" 0 0.535625 166
2 "color" "hard_formal" 0 0.535625 167
2 "color" "hard_formal" 0 0.54 168
2 "color" "hard_formal" 0 0.54 169
2 "color" "hard_formal" 0 0.54 170
2 "color" "hard_formal" 0 0.54 171
2 "color" "hard_formal" 0 0.54 172
2 "color" "hard_formal" 0 0.54 173
2 "color" "hard_formal" 0 0.54 174
2 "color" "hard_formal" 0 0.54 175
2 "color" "hard_formal" 0 0.54 176
2 "color" "hard_formal" 0 0.54 177
2 "color" "hard_formal" 0 0.54 178
2 "color" "hard_formal" 0 0.54 179
2 "color" "hard_formal" 0 0.54 180
2 "color" "hard_formal" 0 0.54 181
2 "color" "hard_formal" 0 0.54 182
2 "color" "hard_formal" 0 0.54 183
2 "color" "hard_formal" 0 0.54 184
2 "color" "hard_formal" 0 0.54 185
2 "color" "hard_formal" 0 0.54 186
2 "color" "hard_formal" 0 0.54 187
2 "color" "hard_formal" 0 0.54 188
2 "color" "hard_formal" 0 0.54 189
2 "color" "hard_formal" 0 0.54 190
2 "color" "hard_formal" 0 0.54 191
2 "color" "hard_formal" 0 0.525625 192
2 "color" "hard_formal" 0 0.525625 193
2 "color" "hard_formal" 0 0.525625 194
2 "color" "hard_formal" 0 0.525625 195
2 "color" "hard_formal" 0 0.525625 196
2 "color" "hard_formal" 0 0.525625 197
2 "color" "hard_formal" 0 0.525625 198
2 "color" "hard_formal" 0 0.525625 199
2 "color" "hard_formal" 0 0.525625 200
2 "color" "hard_formal" 0 0.525625 201
2 "color" "hard_formal" 0 0.525625 202
2 "color" "hard_formal" 0 0.525625 203
2 "color" "hard_formal" 0 0.525625 204
2 "color" "hard_formal" 0 0.525625 205
2 "color" "hard_formal" 0 0.525625 206
2 "color" "hard_formal" 0 0.525625 207
2 "color" "hard_formal" 0 0.525625 208
2 "color" "hard_formal" 0 0.525625 209
2 "color" "hard_formal" 0 0.525625 210
2 "color" "hard_formal" 0 0.525625 211
2 "color" "hard_formal" 0 0.525625 212
2 "color" "hard_formal" 0 0.525625 213
2 "color" "hard_formal" 0 0.525625 214
2 "color" "hard_formal" 0 0.525625 215
2 "color" "hard_formal" 0 0.514375 216
2 "color" "hard_formal" 0 0.514375 217
2 "color" "hard_formal" 0 0.514375 218
2 "color" "hard_formal" 0 0.514375 219
2 "color" "hard_formal" 0 0.514375 220
2 "color" "hard_formal" 0 0.514375 221
2 "color" "hard_formal" 0 0.514375 222
2 "color" "hard_formal" 0 0.514375 223
2 "color" "hard_formal" 0 0.514375 224
2 "color" "hard_formal" 0 0.514375 225
2 "color" "hard_formal" 0 0.514375 226
2 "color" "hard_formal" 0 0.514375 227
2 "color" "hard_formal" 0 0.514375 228
2 "color" "hard_formal" 0 0.514375 229
2 "color" "hard_formal" 0 0.514375 230
2 "color" "hard_formal" 0 0.514375 231
2 "color" "hard_formal" 0 0.514375 232
2 "color" "hard_formal" 0 0.514375 233
2 "color" "hard_formal" 0 0.514375 234
2 "color" "hard_formal" 0 0.514375 235
2 "color" "hard_formal" 0 0.514375 236
2 "color" "hard_formal" 0 0.514375 237
2 "color" "hard_formal" 0 0.514375 238
2 "color" "hard_formal" 0 0.514375 239
2 "motion" "easy_formal" 0.2 0 1
2 "motion" "easy_formal" 0.2 0 2
2 "motion" "easy_formal" 0.2 0 3
2 "motion" "easy_formal" 0.2 0 4
2 "motion" "easy_formal" 0.2 0 5
2 "motion" "easy_formal" 0.2 0 6
2 "motion" "easy_formal" 0.2 0 7
2 "motion" "easy_formal" 0.2 0 8
2 "motion" "easy_formal" 0.2 0 9
2 "motion" "easy_formal" 0.2 0 10
2 "motion" "easy_formal" 0.2 0 11
2 "motion" "easy_formal" 0.2 0 12
2 "motion" "easy_formal" 0.2 0 13
2 "motion" "easy_formal" 0.2 0 14
2 "motion" "easy_formal" 0.2 0 15
2 "motion" "easy_formal" 0.2 0 16
2 "motion" "easy_formal" 0.2 0 17
2 "motion" "easy_formal" 0.2 0 18
2 "motion" "easy_formal" 0.2 0 19
2 "motion" "easy_formal" 0.2 0 20
2 "motion" "easy_formal" 0.2 0 21
2 "motion" "easy_formal" 0.2 0 22
2 "motion" "easy_formal" 0.2 0 23
2 "motion" "easy_formal" 0.2 0 24
2 "motion" "easy_formal" 0.2 0 25
2 "motion" "easy_formal" 0.2 0 26
2 "motion" "easy_formal" 0.2 0 27
2 "motion" "easy_formal" 0.2 0 28
2 "motion" "easy_formal" 0.2 0 29
2 "motion" "easy_formal" 0.2 0 30
2 "motion" "easy_formal" 0.2 0 31
2 "motion" "easy_formal" 0.2 0 32
2 "motion" "easy_formal" 0.2 0 33
2 "motion" "easy_formal" 0.2 0 34
2 "motion" "easy_formal" 0.2 0 35
2 "motion" "easy_formal" 0.2 0 36
2 "motion" "easy_formal" 0.2 0 37
2 "motion" "easy_formal" 0.2 0 38
2 "motion" "easy_formal" 0.2 0 39
2 "motion" "easy_formal" 0.2 0 40
2 "motion" "easy_formal" 0.2 0 41
2 "motion" "easy_formal" 0.2 0 42
2 "motion" "easy_formal" 0.2 0 43
2 "motion" "easy_formal" 0.2 0 44
2 "motion" "easy_formal" 0.2 0 45
2 "motion" "easy_formal" 0.2 0 46
2 "motion" "easy_formal" 0.2 0 47
2 "motion" "easy_formal" 0.2 0 48
2 "motion" "easy_formal" 0.1895 0 49
2 "motion" "easy_formal" 0.1895 0 50
2 "motion" "easy_formal" 0.1895 0 51
2 "motion" "easy_formal" 0.1895 0 52
2 "motion" "easy_formal" 0.1895 0 53
2 "motion" "easy_formal" 0.1895 0 54
2 "motion" "easy_formal" 0.1895 0 55
2 "motion" "easy_formal" 0.1895 0 56
2 "motion" "easy_formal" 0.1895 0 57
2 "motion" "easy_formal" 0.1895 0 58
2 "motion" "easy_formal" 0.1895 0 59
2 "motion" "easy_formal" 0.1895 0 60
2 "motion" "easy_formal" 0.1895 0 61
2 "motion" "easy_formal" 0.1895 0 62
2 "motion" "easy_formal" 0.1895 0 63
2 "motion" "easy_formal" 0.1895 0 64
2 "motion" "easy_formal" 0.1895 0 65
2 "motion" "easy_formal" 0.1895 0 66
2 "motion" "easy_formal" 0.1895 0 67
2 "motion" "easy_formal" 0.1895 0 68
2 "motion" "easy_formal" 0.1895 0 69
2 "motion" "easy_formal" 0.1895 0 70
2 "motion" "easy_formal" 0.1895 0 71
2 "motion" "easy_formal" 0.1895 0 72
2 "motion" "easy_formal" 0.1865 0 73
2 "motion" "easy_formal" 0.1865 0 74
2 "motion" "easy_formal" 0.1865 0 75
2 "motion" "easy_formal" 0.1865 0 76
2 "motion" "easy_formal" 0.1865 0 77
2 "motion" "easy_formal" 0.1865 0 78
2 "motion" "easy_formal" 0.1865 0 79
2 "motion" "easy_formal" 0.1865 0 80
2 "motion" "easy_formal" 0.1865 0 81
2 "motion" "easy_formal" 0.1865 0 82
2 "motion" "easy_formal" 0.1865 0 83
2 "motion" "easy_formal" 0.1865 0 84
2 "motion" "easy_formal" 0.1865 0 85
2 "motion" "easy_formal" 0.1865 0 86
2 "motion" "easy_formal" 0.1865 0 87
2 "motion" "easy_formal" 0.1865 0 88
2 "motion" "easy_formal" 0.1865 0 89
2 "motion" "easy_formal" 0.1865 0 90
2 "motion" "easy_formal" 0.1865 0 91
2 "motion" "easy_formal" 0.1865 0 92
2 "motion" "easy_formal" 0.1865 0 93
2 "motion" "easy_formal" 0.1865 0 94
2 "motion" "easy_formal" 0.1865 0 95
2 "motion" "easy_formal" 0.1865 0 96
2 "motion" "easy_formal" 0.1835 0 97
2 "motion" "easy_formal" 0.1835 0 98
2 "motion" "easy_formal" 0.1835 0 99
2 "motion" "easy_formal" 0.1835 0 100
2 "motion" "easy_formal" 0.1835 0 101
2 "motion" "easy_formal" 0.1835 0 102
2 "motion" "easy_formal" 0.1835 0 103
2 "motion" "easy_formal" 0.1835 0 104
2 "motion" "easy_formal" 0.1835 0 105
2 "motion" "easy_formal" 0.1835 0 106
2 "motion" "easy_formal" 0.1835 0 107
2 "motion" "easy_formal" 0.1835 0 108
2 "motion" "easy_formal" 0.1835 0 109
2 "motion" "easy_formal" 0.1835 0 110
2 "motion" "easy_formal" 0.1835 0 111
2 "motion" "easy_formal" 0.1835 0 112
2 "motion" "easy_formal" 0.1835 0 113
2 "motion" "easy_formal" 0.1835 0 114
2 "motion" "easy_formal" 0.1835 0 115
2 "motion" "easy_formal" 0.1835 0 116
2 "motion" "easy_formal" 0.1835 0 117
2 "motion" "easy_formal" 0.1835 0 118
2 "motion" "easy_formal" 0.1835 0 119
2 "motion" "easy_formal" 0.1835 0 120
2 "motion" "easy_formal" 0.173 0 121
2 "motion" "easy_formal" 0.173 0 122
2 "motion" "easy_formal" 0.173 0 123
2 "motion" "easy_formal" 0.173 0 124
2 "motion" "easy_formal" 0.173 0 125
2 "motion" "easy_formal" 0.173 0 126
2 "motion" "easy_formal" 0.173 0 127
2 "motion" "easy_formal" 0.173 0 128
2 "motion" "easy_formal" 0.173 0 129
2 "motion" "easy_formal" 0.173 0 130
2 "motion" "easy_formal" 0.173 0 131
2 "motion" "easy_formal" 0.173 0 132
2 "motion" "easy_formal" 0.173 0 133
2 "motion" "easy_formal" 0.173 0 134
2 "motion" "easy_formal" 0.173 0 135
2 "motion" "easy_formal" 0.173 0 136
2 "motion" "easy_formal" 0.173 0 137
2 "motion" "easy_formal" 0.173 0 138
2 "motion" "easy_formal" 0.173 0 139
2 "motion" "easy_formal" 0.173 0 140
2 "motion" "easy_formal" 0.173 0 141
2 "motion" "easy_formal" 0.173 0 142
2 "motion" "easy_formal" 0.173 0 143
2 "motion" "easy_formal" 0.173 0 144
2 "motion" "easy_formal" 0.17 0 145
2 "motion" "easy_formal" 0.17 0 146
2 "motion" "easy_formal" 0.17 0 147
2 "motion" "easy_formal" 0.17 0 148
2 "motion" "easy_formal" 0.17 0 149
2 "motion" "easy_formal" 0.17 0 150
2 "motion" "easy_formal" 0.17 0 151
2 "motion" "easy_formal" 0.17 0 152
2 "motion" "easy_formal" 0.17 0 153
2 "motion" "easy_formal" 0.17 0 154
2 "motion" "easy_formal" 0.17 0 155
2 "motion" "easy_formal" 0.17 0 156
2 "motion" "easy_formal" 0.17 0 157
2 "motion" "easy_formal" 0.17 0 158
2 "motion" "easy_formal" 0.17 0 159
2 "motion" "easy_formal" 0.17 0 160
2 "motion" "easy_formal" 0.17 0 161
2 "motion" "easy_formal" 0.17 0 162
2 "motion" "easy_formal" 0.17 0 163
2 "motion" "easy_formal" 0.17 0 164
2 "motion" "easy_formal" 0.17 0 165
2 "motion" "easy_formal" 0.17 0 166
2 "motion" "easy_formal" 0.17 0 167
2 "motion" "easy_formal" 0.17 0 168
2 "motion" "easy_formal" 0.17075 0 169
2 "motion" "easy_formal" 0.17075 0 170
2 "motion" "easy_formal" 0.17075 0 171
2 "motion" "easy_formal" 0.17075 0 172
2 "motion" "easy_formal" 0.17075 0 173
2 "motion" "easy_formal" 0.17075 0 174
2 "motion" "easy_formal" 0.17075 0 175
2 "motion" "easy_formal" 0.17075 0 176
2 "motion" "easy_formal" 0.17075 0 177
2 "motion" "easy_formal" 0.17075 0 178
2 "motion" "easy_formal" 0.17075 0 179
2 "motion" "easy_formal" 0.17075 0 180
2 "motion" "easy_formal" 0.17075 0 181
2 "motion" "easy_formal" 0.17075 0 182
2 "motion" "easy_formal" 0.17075 0 183
2 "motion" "easy_formal" 0.17075 0 184
2 "motion" "easy_formal" 0.17075 0 185
2 "motion" "easy_formal" 0.17075 0 186
2 "motion" "easy_formal" 0.17075 0 187
2 "motion" "easy_formal" 0.17075 0 188
2 "motion" "easy_formal" 0.17075 0 189
2 "motion" "easy_formal" 0.17075 0 190
2 "motion" "easy_formal" 0.17075 0 191
2 "motion" "easy_formal" 0.17075 0 192
2 "motion" "easy_formal" 0.19025 0 193
2 "motion" "easy_formal" 0.19025 0 194
2 "motion" "easy_formal" 0.19025 0 195
2 "motion" "easy_formal" 0.19025 0 196
2 "motion" "easy_formal" 0.19025 0 197
2 "motion" "easy_formal" 0.19025 0 198
2 "motion" "easy_formal" 0.19025 0 199
2 "motion" "easy_formal" 0.19025 0 200
2 "motion" "easy_formal" 0.19025 0 201
2 "motion" "easy_formal" 0.19025 0 202
2 "motion" "easy_formal" 0.19025 0 203
2 "motion" "easy_formal" 0.19025 0 204
2 "motion" "easy_formal" 0.19025 0 205
2 "motion" "easy_formal" 0.19025 0 206
2 "motion" "easy_formal" 0.19025 0 207
2 "motion" "easy_formal" 0.19025 0 208
2 "motion" "easy_formal" 0.19025 0 209
2 "motion" "easy_formal" 0.19025 0 210
2 "motion" "easy_formal" 0.19025 0 211
2 "motion" "easy_formal" 0.19025 0 212
2 "motion" "easy_formal" 0.19025 0 213
2 "motion" "easy_formal" 0.19025 0 214
2 "motion" "easy_formal" 0.19025 0 215
2 "motion" "easy_formal" 0.19025 0 216
2 "motion" "easy_formal" 0.19475 0 217
2 "motion" "easy_formal" 0.19475 0 218
2 "motion" "easy_formal" 0.19475 0 219
2 "motion" "easy_formal" 0.19475 0 220
2 "motion" "easy_formal" 0.19475 0 221
2 "motion" "easy_formal" 0.19475 0 222
2 "motion" "easy_formal" 0.19475 0 223
2 "motion" "easy_formal" 0.19475 0 224
2 "motion" "easy_formal" 0.19475 0 225
2 "motion" "easy_formal" 0.19475 0 226
2 "motion" "easy_formal" 0.19475 0 227
2 "motion" "easy_formal" 0.19475 0 228
2 "motion" "easy_formal" 0.19475 0 229
2 "motion" "easy_formal" 0.19475 0 230
2 "motion" "easy_formal" 0.19475 0 231
2 "motion" "easy_formal" 0.19475 0 232
2 "motion" "easy_formal" 0.19475 0 233
2 "motion" "easy_formal" 0.19475 0 234
2 "motion" "easy_formal" 0.19475 0 235
2 "motion" "easy_formal" 0.19475 0 236
2 "motion" "easy_formal" 0.19475 0 237
2 "motion" "easy_formal" 0.19475 0 238
2 "motion" "easy_formal" 0.19475 0 239
2 "motion" "easy_formal" 0.19475 0 240
2 "motion" "hard_formal" 0.11 0 1
2 "motion" "hard_formal" 0.11 0 2
2 "motion" "hard_formal" 0.11 0 3
2 "motion" "hard_formal" 0.11 0 4
2 "motion" "hard_formal" 0.11 0 5
2 "motion" "hard_formal" 0.11 0 6
2 "motion" "hard_formal" 0.11 0 7
2 "motion" "hard_formal" 0.11 0 8
2 "motion" "hard_formal" 0.11 0 9
2 "motion" "hard_formal" 0.11 0 10
2 "motion" "hard_formal" 0.11 0 11
2 "motion" "hard_formal" 0.11 0 12
2 "motion" "hard_formal" 0.11 0 13
2 "motion" "hard_formal" 0.11 0 14
2 "motion" "hard_formal" 0.11 0 15
2 "motion" "hard_formal" 0.11 0 16
2 "motion" "hard_formal" 0.11 0 17
2 "motion" "hard_formal" 0.11 0 18
2 "motion" "hard_formal" 0.11 0 19
2 "motion" "hard_formal" 0.11 0 20
2 "motion" "hard_formal" 0.11 0 21
2 "motion" "hard_formal" 0.11 0 22
2 "motion" "hard_formal" 0.11 0 23
2 "motion" "hard_formal" 0.11 0 24
2 "motion" "hard_formal" 0.0965 0 25
2 "motion" "hard_formal" 0.0965 0 26
2 "motion" "hard_formal" 0.0965 0 27
2 "motion" "hard_formal" 0.0965 0 28
2 "motion" "hard_formal" 0.0965 0 29
2 "motion" "hard_formal" 0.0965 0 30
2 "motion" "hard_formal" 0.0965 0 31
2 "motion" "hard_formal" 0.0965 0 32
2 "motion" "hard_formal" 0.0965 0 33
2 "motion" "hard_formal" 0.0965 0 34
2 "motion" "hard_formal" 0.0965 0 35
2 "motion" "hard_formal" 0.0965 0 36
2 "motion" "hard_formal" 0.0965 0 37
2 "motion" "hard_formal" 0.0965 0 38
2 "motion" "hard_formal" 0.0965 0 39
2 "motion" "hard_formal" 0.0965 0 40
2 "motion" "hard_formal" 0.0965 0 41
2 "motion" "hard_formal" 0.0965 0 42
2 "motion" "hard_formal" 0.0965 0 43
2 "motion" "hard_formal" 0.0965 0 44
2 "motion" "hard_formal" 0.0965 0 45
2 "motion" "hard_formal" 0.0965 0 46
2 "motion" "hard_formal" 0.0965 0 47
2 "motion" "hard_formal" 0.0965 0 48
2 "motion" "hard_formal" 0.0755 0 49
2 "motion" "hard_formal" 0.0755 0 50
2 "motion" "hard_formal" 0.0755 0 51
2 "motion" "hard_formal" 0.0755 0 52
2 "motion" "hard_formal" 0.0755 0 53
2 "motion" "hard_formal" 0.0755 0 54
2 "motion" "hard_formal" 0.0755 0 55
2 "motion" "hard_formal" 0.0755 0 56
2 "motion" "hard_formal" 0.0755 0 57
2 "motion" "hard_formal" 0.0755 0 58
2 "motion" "hard_formal" 0.0755 0 59
2 "motion" "hard_formal" 0.0755 0 60
2 "motion" "hard_formal" 0.0755 0 61
2 "motion" "hard_formal" 0.0755 0 62
2 "motion" "hard_formal" 0.0755 0 63
2 "motion" "hard_formal" 0.0755 0 64
2 "motion" "hard_formal" 0.0755 0 65
2 "motion" "hard_formal" 0.0755 0 66
2 "motion" "hard_formal" 0.0755 0 67
2 "motion" "hard_formal" 0.0755 0 68
2 "motion" "hard_formal" 0.0755 0 69
2 "motion" "hard_formal" 0.0755 0 70
2 "motion" "hard_formal" 0.0755 0 71
2 "motion" "hard_formal" 0.0755 0 72
2 "motion" "hard_formal" 0.062 0 73
2 "motion" "hard_formal" 0.062 0 74
2 "motion" "hard_formal" 0.062 0 75
2 "motion" "hard_formal" 0.062 0 76
2 "motion" "hard_formal" 0.062 0 77
2 "motion" "hard_formal" 0.062 0 78
2 "motion" "hard_formal" 0.062 0 79
2 "motion" "hard_formal" 0.062 0 80
2 "motion" "hard_formal" 0.062 0 81
2 "motion" "hard_formal" 0.062 0 82
2 "motion" "hard_formal" 0.062 0 83
2 "motion" "hard_formal" 0.062 0 84
2 "motion" "hard_formal" 0.062 0 85
2 "motion" "hard_formal" 0.062 0 86
2 "motion" "hard_formal" 0.062 0 87
2 "motion" "hard_formal" 0.062 0 88
2 "motion" "hard_formal" 0.062 0 89
2 "motion" "hard_formal" 0.062 0 90
2 "motion" "hard_formal" 0.062 0 91
2 "motion" "hard_formal" 0.062 0 92
2 "motion" "hard_formal" 0.062 0 93
2 "motion" "hard_formal" 0.062 0 94
2 "motion" "hard_formal" 0.062 0 95
2 "motion" "hard_formal" 0.062 0 96
2 "motion" "hard_formal" 0.0635 0 97
2 "motion" "hard_formal" 0.0635 0 98
2 "motion" "hard_formal" 0.0635 0 99
2 "motion" "hard_formal" 0.0635 0 100
2 "motion" "hard_formal" 0.0635 0 101
2 "motion" "hard_formal" 0.0635 0 102
2 "motion" "hard_formal" 0.0635 0 103
2 "motion" "hard_formal" 0.0635 0 104
2 "motion" "hard_formal" 0.0635 0 105
2 "motion" "hard_formal" 0.0635 0 106
2 "motion" "hard_formal" 0.0635 0 107
2 "motion" "hard_formal" 0.0635 0 108
2 "motion" "hard_formal" 0.0635 0 109
2 "motion" "hard_formal" 0.0635 0 110
2 "motion" "hard_formal" 0.0635 0 111
2 "motion" "hard_formal" 0.0635 0 112
2 "motion" "hard_formal" 0.0635 0 113
2 "motion" "hard_formal" 0.0635 0 114
2 "motion" "hard_formal" 0.0635 0 115
2 "motion" "hard_formal" 0.0635 0 116
2 "motion" "hard_formal" 0.0635 0 117
2 "motion" "hard_formal" 0.0635 0 118
2 "motion" "hard_formal" 0.0635 0 119
2 "motion" "hard_formal" 0.0635 0 120
2 "motion" "hard_formal" 0.05375 0 121
2 "motion" "hard_formal" 0.05375 0 122
2 "motion" "hard_formal" 0.05375 0 123
2 "motion" "hard_formal" 0.05375 0 124
2 "motion" "hard_formal" 0.05375 0 125
2 "motion" "hard_formal" 0.05375 0 126
2 "motion" "hard_formal" 0.05375 0 127
2 "motion" "hard_formal" 0.05375 0 128
2 "motion" "hard_formal" 0.05375 0 129
2 "motion" "hard_formal" 0.05375 0 130
